nr|obj1_train|obj2_train|obj1_test|obj2_test|exp1|exp2
0| 0.249634| 0.195041| 0.350295| 0.195041x19
1| 0.184346| 1.0875| 0.337399| 1.0875(x44+x10)
2| 0.17047| 2.87241| 0.241117| 2.87241((x10+(x42*x19))+x45)
3| 0.165187| 3.76487| 0.271721| 3.76487((x10+(x42*(x19*x21)))+x45)
4| 0.162205| 5.54978| 0.255652| 5.54978((((x19*x3)+x10)+(x42*(x19*x21)))+x45)
5| 0.143261| 9.11961| 0.236893| 9.11961(((x17+(x10+x3))+((x44-x16)-(x6*x30)))+(x16*(x43-(x35-x42))))
6| 0.157881| 6.44224| 0.255674| 6.44224((x10+((x44-x55)+x1))+(x16*(x43-(x35-x42))))
7| 0.143835| 8.22715| 0.275125| 8.22715((x10+((x44-x55)+(x3-x56)))+(x16*((x19*x41)-(x36-x42))))
8| 0.147667| 7.3347| 0.282723| 7.3347((x10+((x44-x55)+x1))+(x16*((x19*x41)-(x36-x42))))
9| 0.1167| 12.6894| 0.194797| 12.6894((((x10+x45)+(x48+x3))-((x25-x38)*(x15-x38)))+((x35+(x9-x21))*((x47-x22)*(x41+x16))))
10| 0.138309| 10.0121| 0.260397| 10.0121(((x17+(x10+x3))+((x44-x16)-(x6*x30)))+(x16*((x21*x37)-(x36-x42))))
11| 0.130975| 10.9045| 0.197247| 10.9045((((x10+x45)+(x48+x3))-((x25-x38)*(x15-x38)))+(x16*((x46-x22)*(x36-x21))))
12| 0.119296| 11.797| 0.224415| 11.797(((x10+(x48+x44))-((x25-x38)*(x15-x38)))+((x35+(x9-x21))*((x47-x22)*(x41+x17))))
